"Дата";"Время";"Канал 12: Цифровой вход";"Канал 13: Цифровой вход";"Канал 14: Цифровой вход";"Канал 15: Цифровой вход";
"07.11.2018";"14:38:14.040";1;1;0;1;
"07.11.2018";"14:38:44.040";1;1;0;1;
"07.11.2018";"14:39:14.040";1;1;0;1;
"07.11.2018";"14:39:44.040";1;1;0;1;
"07.11.2018";"14:40:14.040";1;1;0;1;
"07.11.2018";"14:40:44.040";1;1;0;1;
"07.11.2018";"14:41:14.040";1;1;0;1;
"07.11.2018";"14:41:44.040";1;1;0;1;
"07.11.2018";"14:42:14.040";1;1;0;1;
"07.11.2018";"14:42:44.040";1;1;0;1;
"07.11.2018";"14:43:14.040";1;1;0;1;
"07.11.2018";"14:43:44.040";1;1;0;1;
"07.11.2018";"14:44:14.040";1;1;0;1;
"07.11.2018";"14:44:44.040";1;1;0;1;
"07.11.2018";"14:45:14.040";1;1;0;1;
"07.11.2018";"14:45:44.040";1;1;0;1;
"07.11.2018";"14:46:14.040";1;1;0;1;
"07.11.2018";"14:46:44.040";1;1;0;1;
"07.11.2018";"14:47:14.040";1;1;0;1;
"07.11.2018";"14:47:44.040";1;1;0;1;
"07.11.2018";"14:48:14.040";1;1;0;1;
"07.11.2018";"14:48:44.040";1;1;0;1;
"07.11.2018";"14:49:14.040";1;1;0;1;
"07.11.2018";"14:49:44.040";1;1;0;1;
"07.11.2018";"14:50:14.040";1;1;0;1;
"07.11.2018";"14:50:44.040";1;1;0;1;
"07.11.2018";"14:51:14.040";1;1;0;1;
"07.11.2018";"14:51:44.040";1;1;0;1;
"07.11.2018";"14:52:14.040";1;1;0;1;
"07.11.2018";"14:52:44.040";1;1;0;1;
"07.11.2018";"14:53:14.040";1;1;0;1;
"07.11.2018";"14:53:44.040";1;1;0;1;
"07.11.2018";"14:54:14.040";1;1;0;1;
"07.11.2018";"14:54:44.040";1;1;0;1;
"07.11.2018";"14:55:14.040";1;1;0;1;
"07.11.2018";"14:55:44.040";1;1;0;1;
"07.11.2018";"14:56:14.040";1;1;0;1;
"07.11.2018";"14:56:44.040";1;1;0;1;
"07.11.2018";"14:57:14.040";1;1;0;1;
"07.11.2018";"14:57:44.040";1;1;0;1;
"07.11.2018";"14:58:14.040";1;1;0;1;
"07.11.2018";"14:58:44.040";1;1;0;1;
"07.11.2018";"14:59:14.040";1;1;0;1;
"07.11.2018";"14:59:44.040";1;1;0;1;
"07.11.2018";"15:00:14.040";1;1;0;1;
"07.11.2018";"15:00:44.040";1;1;0;1;
"07.11.2018";"15:01:14.040";1;1;0;1;
"07.11.2018";"15:01:44.040";1;1;0;1;
"07.11.2018";"15:02:14.040";1;1;0;1;
"07.11.2018";"15:02:44.040";1;1;0;1;
"07.11.2018";"15:03:14.040";1;1;0;1;
"07.11.2018";"15:03:44.040";1;1;0;1;
"07.11.2018";"15:04:14.040";1;1;0;1;
"07.11.2018";"15:04:44.040";1;1;0;1;
"07.11.2018";"15:05:14.040";1;1;0;1;
"07.11.2018";"15:05:44.040";1;1;0;1;
"07.11.2018";"15:06:14.040";1;1;0;1;
"07.11.2018";"15:06:44.040";1;1;0;1;
"07.11.2018";"15:07:14.040";1;1;0;1;
"07.11.2018";"15:07:44.040";1;1;0;1;
"07.11.2018";"15:08:14.040";1;1;0;1;
"07.11.2018";"15:08:44.040";1;1;0;1;
"07.11.2018";"15:09:14.040";1;1;0;1;
"07.11.2018";"15:09:44.040";1;1;0;1;
"07.11.2018";"15:10:14.040";1;1;0;1;
"07.11.2018";"15:10:44.040";1;1;0;1;
"07.11.2018";"15:11:14.040";1;1;0;1;
"07.11.2018";"15:11:44.040";1;1;0;1;
"07.11.2018";"15:12:14.040";1;1;0;1;
"07.11.2018";"15:12:44.040";1;1;0;1;
"07.11.2018";"15:13:14.040";1;1;0;1;
"07.11.2018";"15:13:44.040";1;1;0;1;
"07.11.2018";"15:14:14.040";1;1;0;1;
"07.11.2018";"15:14:44.040";1;1;0;1;
"07.11.2018";"15:15:14.040";1;1;0;1;
"07.11.2018";"15:15:44.040";1;1;0;1;
"07.11.2018";"15:16:14.040";1;1;0;1;
"07.11.2018";"15:16:44.040";1;1;0;1;
"07.11.2018";"15:17:14.040";1;1;0;1;
"07.11.2018";"15:17:44.040";1;1;0;1;
"07.11.2018";"15:18:14.040";1;1;0;1;
"07.11.2018";"15:18:44.040";1;1;0;1;
"07.11.2018";"15:19:14.040";1;1;0;1;
"07.11.2018";"15:19:44.040";1;1;0;1;
"07.11.2018";"15:20:14.040";1;1;0;1;
"07.11.2018";"15:20:44.040";1;1;0;1;
"07.11.2018";"15:21:14.040";1;1;0;1;
"07.11.2018";"15:21:44.040";1;1;0;1;
"07.11.2018";"15:22:14.040";1;1;0;1;
"07.11.2018";"15:22:44.040";1;1;0;1;
"07.11.2018";"15:23:14.040";1;1;0;1;
"07.11.2018";"15:23:44.040";1;1;0;1;
"07.11.2018";"15:24:14.040";1;1;0;1;
"07.11.2018";"15:24:44.040";1;1;0;1;
"07.11.2018";"15:25:14.040";1;1;0;1;
"07.11.2018";"15:25:44.040";1;1;0;1;
"07.11.2018";"15:26:14.040";1;1;0;1;
"07.11.2018";"15:26:44.040";1;1;0;1;
"07.11.2018";"15:27:14.040";1;1;0;1;
"07.11.2018";"15:27:44.040";1;1;0;1;
"07.11.2018";"15:28:14.040";1;1;0;1;
"07.11.2018";"15:28:44.040";1;1;0;1;
"07.11.2018";"15:29:14.040";1;1;0;1;
"07.11.2018";"15:29:44.040";1;1;0;1;
"07.11.2018";"15:30:14.040";1;1;0;1;
"07.11.2018";"15:30:44.040";1;1;0;1;
"07.11.2018";"15:31:14.040";1;1;0;1;
"07.11.2018";"15:31:44.040";1;1;0;1;
"07.11.2018";"15:32:14.040";1;1;0;1;
"07.11.2018";"15:32:44.040";1;1;0;1;
"07.11.2018";"15:33:14.040";1;1;0;1;
"07.11.2018";"15:33:44.040";1;1;0;1;
"07.11.2018";"15:34:14.040";1;1;0;1;
"07.11.2018";"15:34:44.040";1;1;0;1;
"07.11.2018";"15:35:14.040";1;1;0;1;
"07.11.2018";"15:35:44.040";1;1;0;1;
"07.11.2018";"15:36:14.040";1;1;0;1;
"07.11.2018";"15:36:44.040";1;1;0;1;
"07.11.2018";"15:37:14.040";1;1;0;1;
"07.11.2018";"15:37:44.040";1;1;0;1;
"07.11.2018";"15:38:14.040";1;1;0;1;
"07.11.2018";"15:38:44.040";1;1;0;1;
"07.11.2018";"15:39:14.040";1;1;0;1;
"07.11.2018";"15:39:44.040";1;1;0;1;
"07.11.2018";"15:40:14.040";1;1;0;1;
"07.11.2018";"15:40:44.040";1;1;0;1;
"07.11.2018";"15:41:14.040";1;1;0;1;
"07.11.2018";"15:41:44.040";1;1;0;1;
"07.11.2018";"15:42:14.040";1;1;0;1;
"07.11.2018";"15:42:44.040";1;1;0;1;
"07.11.2018";"15:43:14.040";1;1;0;1;
"07.11.2018";"15:43:44.040";1;1;0;1;
"07.11.2018";"15:44:14.040";1;1;0;1;
"07.11.2018";"15:44:44.040";1;1;0;1;
"07.11.2018";"15:45:14.040";1;1;0;1;
"07.11.2018";"15:45:44.040";1;1;0;1;
"07.11.2018";"15:46:14.040";1;1;0;1;
"07.11.2018";"15:46:44.040";1;1;0;1;
"07.11.2018";"15:47:14.040";1;1;0;1;
"07.11.2018";"15:47:44.040";1;1;0;1;
"07.11.2018";"15:48:14.040";1;1;0;1;
"07.11.2018";"15:48:44.040";1;1;0;1;
"07.11.2018";"15:49:14.040";1;1;0;1;
"07.11.2018";"15:49:44.040";1;1;0;1;
"07.11.2018";"15:50:14.040";1;1;0;1;
"07.11.2018";"15:50:44.040";1;1;0;1;
"07.11.2018";"15:51:14.040";1;1;0;1;
"07.11.2018";"15:51:44.040";1;1;0;1;
"07.11.2018";"15:52:14.040";1;1;0;1;
"07.11.2018";"15:52:44.040";1;1;0;1;
"07.11.2018";"15:53:14.040";1;1;0;1;
"07.11.2018";"15:53:44.040";1;1;0;1;
"07.11.2018";"15:54:14.040";1;1;0;1;
"07.11.2018";"15:54:44.040";1;1;0;1;
"07.11.2018";"15:55:14.040";1;1;0;1;
"07.11.2018";"15:55:44.040";1;1;0;1;
"07.11.2018";"15:56:14.040";1;1;0;1;
"07.11.2018";"15:56:44.040";1;1;0;1;
"07.11.2018";"15:57:14.040";1;1;0;1;
"07.11.2018";"15:57:44.040";1;1;0;1;
"07.11.2018";"15:58:14.040";1;1;0;1;
"07.11.2018";"15:58:44.040";1;1;0;1;
"07.11.2018";"15:59:14.040";1;1;0;1;
"07.11.2018";"15:59:44.040";1;1;0;1;
"07.11.2018";"16:00:14.040";1;1;0;1;
"07.11.2018";"16:00:44.040";1;1;0;1;
"07.11.2018";"16:01:14.040";1;1;0;1;
"07.11.2018";"16:01:44.040";1;1;0;1;
"07.11.2018";"16:02:14.040";1;1;0;1;
"07.11.2018";"16:02:44.040";1;1;0;1;
"07.11.2018";"16:03:14.040";1;1;0;1;
"07.11.2018";"16:03:44.040";1;1;0;1;
"07.11.2018";"16:04:14.040";1;1;0;1;
"07.11.2018";"16:04:44.040";1;1;0;1;
"07.11.2018";"16:05:14.040";1;1;0;1;
"07.11.2018";"16:05:44.040";1;1;0;1;
"07.11.2018";"16:06:14.040";1;1;0;1;
"07.11.2018";"16:06:44.040";1;1;0;1;
"07.11.2018";"16:07:14.040";1;1;0;1;
"07.11.2018";"16:07:44.040";1;1;0;1;
"07.11.2018";"16:08:14.040";1;1;0;1;
"07.11.2018";"16:08:44.040";1;1;0;1;
"07.11.2018";"16:09:14.040";1;1;0;1;
"07.11.2018";"16:09:44.040";1;1;0;1;
"07.11.2018";"16:10:14.040";1;1;0;1;
"07.11.2018";"16:10:44.040";1;1;0;1;
"07.11.2018";"16:11:14.040";1;1;0;1;
"07.11.2018";"16:11:44.040";1;1;0;1;
"07.11.2018";"16:12:14.040";1;1;0;1;
"07.11.2018";"16:12:44.040";1;1;0;1;
"07.11.2018";"16:13:14.040";1;1;0;1;
"07.11.2018";"16:13:44.040";1;1;0;1;
"07.11.2018";"16:14:14.040";1;1;0;1;
"07.11.2018";"16:14:44.040";1;1;0;1;
"07.11.2018";"16:15:14.040";1;1;0;1;
"07.11.2018";"16:15:44.040";1;1;0;1;
"07.11.2018";"16:16:14.040";1;1;0;1;
"07.11.2018";"16:16:44.040";1;1;0;1;
"07.11.2018";"16:17:14.040";1;1;0;1;
"07.11.2018";"16:17:44.040";1;1;0;1;
"07.11.2018";"16:18:14.040";1;1;0;1;
"07.11.2018";"16:18:44.040";1;1;0;1;
"07.11.2018";"16:19:14.040";1;1;0;1;
"07.11.2018";"16:19:44.040";1;1;0;1;
"07.11.2018";"16:20:14.040";1;1;0;1;
"07.11.2018";"16:20:44.040";1;1;0;1;
"07.11.2018";"16:21:14.040";1;1;0;1;
"07.11.2018";"16:21:44.040";1;1;0;1;
"07.11.2018";"16:22:14.040";1;1;0;1;
"07.11.2018";"16:22:44.040";1;1;0;1;
"07.11.2018";"16:23:14.040";1;1;0;1;
"07.11.2018";"16:23:44.040";1;1;0;1;
"07.11.2018";"16:24:14.040";1;1;0;1;
"07.11.2018";"16:24:44.040";1;1;0;1;
"07.11.2018";"16:25:14.040";1;1;0;1;
"07.11.2018";"16:25:44.040";1;1;1;1;
"07.11.2018";"16:26:14.040";1;1;1;1;
"07.11.2018";"16:26:44.040";1;1;1;1;
"07.11.2018";"16:27:14.040";1;1;1;1;
"07.11.2018";"16:27:44.040";1;1;1;1;
"07.11.2018";"16:28:14.040";1;1;1;1;
"07.11.2018";"16:28:44.040";1;1;1;1;
"07.11.2018";"16:29:14.040";1;1;1;1;
"07.11.2018";"16:29:44.040";1;1;1;1;
"07.11.2018";"16:30:14.040";1;1;1;1;
"07.11.2018";"16:30:44.040";1;1;1;1;
"07.11.2018";"16:31:14.040";1;1;1;1;
"07.11.2018";"16:31:44.040";1;1;1;1;
"07.11.2018";"16:32:14.040";1;1;1;1;
"07.11.2018";"16:32:44.040";1;1;1;1;
"07.11.2018";"16:33:14.040";1;1;1;1;
"07.11.2018";"16:33:44.040";1;1;1;1;
"07.11.2018";"16:34:14.040";1;1;1;1;
"07.11.2018";"16:34:44.040";1;1;1;1;
"07.11.2018";"16:35:14.040";1;1;1;1;
"07.11.2018";"16:35:44.040";1;1;1;1;
"07.11.2018";"16:36:14.040";1;1;1;1;
"07.11.2018";"16:36:44.040";1;1;1;1;
"07.11.2018";"16:37:14.040";1;1;1;1;
"07.11.2018";"16:37:44.040";1;1;1;1;
"07.11.2018";"16:38:14.040";1;1;1;1;
"07.11.2018";"16:38:44.040";1;1;1;1;
"07.11.2018";"16:39:14.040";1;1;0;1;
"07.11.2018";"16:39:44.040";1;1;0;1;
"07.11.2018";"16:40:14.040";1;1;0;1;
"07.11.2018";"16:40:44.040";1;1;0;1;
"07.11.2018";"16:41:14.040";1;1;0;1;
"07.11.2018";"16:41:44.040";1;1;0;1;
"07.11.2018";"16:42:14.040";1;1;0;1;
"07.11.2018";"16:42:44.040";1;1;0;1;
"07.11.2018";"16:43:14.040";1;1;0;1;
"07.11.2018";"16:43:44.040";1;1;0;1;
"07.11.2018";"16:44:14.040";1;1;0;1;
"07.11.2018";"16:44:44.040";1;1;0;1;
"07.11.2018";"16:45:14.040";1;1;0;1;
"07.11.2018";"16:45:44.040";1;1;0;1;
"07.11.2018";"16:46:14.040";1;1;0;1;
"07.11.2018";"16:46:44.040";1;1;0;1;
"07.11.2018";"16:47:14.040";1;1;0;1;
"07.11.2018";"16:47:44.040";1;1;0;1;
"07.11.2018";"16:48:14.040";1;1;0;1;
"07.11.2018";"16:48:44.040";1;1;0;1;
"07.11.2018";"16:49:14.040";1;1;0;1;
"07.11.2018";"16:49:44.040";1;1;0;1;
"07.11.2018";"16:50:14.040";1;1;0;1;
"07.11.2018";"16:50:44.040";1;1;0;1;
"07.11.2018";"16:51:14.040";1;1;0;1;
"07.11.2018";"16:51:44.040";1;1;0;1;
"07.11.2018";"16:52:14.040";1;1;0;1;
"07.11.2018";"16:52:44.040";1;1;0;1;
"07.11.2018";"16:53:14.040";1;1;0;1;
"07.11.2018";"16:53:44.040";1;1;0;1;
"07.11.2018";"16:54:14.040";1;1;0;1;
"07.11.2018";"16:54:44.040";1;1;0;1;
"07.11.2018";"16:55:14.040";1;1;0;1;
"07.11.2018";"16:55:44.040";1;1;0;1;
"07.11.2018";"16:56:14.040";1;1;0;1;
"07.11.2018";"16:56:44.040";1;1;0;1;
"07.11.2018";"16:57:14.040";1;1;0;1;
"07.11.2018";"16:57:44.040";1;1;0;1;
"07.11.2018";"16:58:14.040";1;1;0;1;
"07.11.2018";"16:58:44.040";1;1;0;1;
"07.11.2018";"16:59:14.040";1;1;0;1;
"07.11.2018";"16:59:44.040";1;1;0;1;
"07.11.2018";"17:00:14.040";1;1;0;1;
"07.11.2018";"17:00:44.040";1;1;0;1;
"07.11.2018";"17:01:14.040";1;1;0;1;
"07.11.2018";"17:01:44.040";1;1;0;1;
"07.11.2018";"17:02:14.040";1;1;0;1;
"07.11.2018";"17:02:44.040";1;1;0;1;
"07.11.2018";"17:03:14.040";1;1;0;1;
"07.11.2018";"17:03:44.040";1;1;0;1;
"07.11.2018";"17:04:14.040";1;1;0;1;
"07.11.2018";"17:04:44.040";1;1;0;1;
"07.11.2018";"17:05:14.040";1;1;0;1;
"07.11.2018";"17:05:44.040";1;1;0;1;
"07.11.2018";"17:06:14.040";1;1;0;1;
"07.11.2018";"17:06:44.040";1;1;0;1;
"07.11.2018";"17:07:14.040";1;1;0;1;
"07.11.2018";"17:07:44.040";1;1;0;1;
"07.11.2018";"17:08:14.040";1;1;0;1;
"07.11.2018";"17:08:44.040";1;1;0;1;
"07.11.2018";"17:09:14.040";1;1;0;1;
"07.11.2018";"17:09:44.040";1;1;0;1;
"07.11.2018";"17:10:14.040";1;1;0;1;
"07.11.2018";"17:10:44.040";1;1;0;1;
"07.11.2018";"17:11:14.040";1;1;0;1;
"07.11.2018";"17:11:44.040";1;1;0;1;
"07.11.2018";"17:12:14.040";1;1;0;1;
"07.11.2018";"17:12:44.040";1;1;0;1;
"07.11.2018";"17:13:14.040";1;1;0;1;
"07.11.2018";"17:13:44.040";1;1;0;1;
"07.11.2018";"17:14:14.040";1;1;0;1;
"07.11.2018";"17:14:44.040";1;1;0;1;
"07.11.2018";"17:15:14.040";1;1;0;1;
"07.11.2018";"17:15:44.040";1;1;0;1;
"07.11.2018";"17:16:14.040";1;1;0;1;
"07.11.2018";"17:16:44.040";1;1;0;1;
"07.11.2018";"17:17:14.040";1;1;0;1;
"07.11.2018";"17:17:44.040";1;1;0;1;
"07.11.2018";"17:18:14.040";1;1;0;1;
"07.11.2018";"17:18:44.040";1;1;0;1;
"07.11.2018";"17:19:14.040";1;1;0;1;
"07.11.2018";"17:19:44.040";1;1;0;1;
"07.11.2018";"17:20:14.040";1;1;0;1;
"07.11.2018";"17:20:44.040";1;1;0;1;
"07.11.2018";"17:21:14.040";1;1;0;1;
"07.11.2018";"17:21:44.040";1;1;0;1;
"07.11.2018";"17:22:14.040";1;1;0;1;
"07.11.2018";"17:22:44.040";1;1;0;1;
"07.11.2018";"17:23:14.040";1;1;0;1;
"07.11.2018";"17:23:44.040";1;1;0;1;
"07.11.2018";"17:24:14.040";1;1;0;1;
"07.11.2018";"17:24:44.040";1;1;0;1;
"07.11.2018";"17:25:14.040";1;1;0;1;
"07.11.2018";"17:25:44.040";1;1;0;1;
"07.11.2018";"17:26:14.040";1;1;0;1;
"07.11.2018";"17:26:44.040";1;1;0;1;
"07.11.2018";"17:27:14.040";1;1;0;1;
"07.11.2018";"17:27:44.040";1;1;0;1;
"07.11.2018";"17:28:14.040";1;1;0;1;
"07.11.2018";"17:28:44.040";1;1;0;1;
"07.11.2018";"17:29:14.040";1;1;0;1;
"07.11.2018";"17:29:44.040";1;1;0;1;
"07.11.2018";"17:30:14.040";1;1;0;1;
"07.11.2018";"17:30:44.040";1;1;0;1;
"07.11.2018";"17:31:14.040";1;1;0;1;
"07.11.2018";"17:31:44.040";1;1;0;1;
"07.11.2018";"17:32:14.040";1;1;0;1;
"07.11.2018";"17:32:44.040";1;1;0;1;
"07.11.2018";"17:33:14.040";1;1;0;1;
"07.11.2018";"17:33:44.040";1;1;0;1;
"07.11.2018";"17:34:14.040";1;1;0;1;
"07.11.2018";"17:34:44.040";1;1;0;1;
"07.11.2018";"17:35:14.040";1;1;0;1;
"07.11.2018";"17:35:44.040";1;1;0;1;
"07.11.2018";"17:36:14.040";1;1;0;1;
"07.11.2018";"17:36:44.040";1;1;0;1;
"07.11.2018";"17:37:14.040";1;1;0;1;
"07.11.2018";"17:37:44.040";1;1;0;1;
"07.11.2018";"17:38:14.040";1;1;0;1;
"07.11.2018";"17:38:44.040";1;1;0;1;
"07.11.2018";"17:39:14.040";1;1;0;1;
"07.11.2018";"17:39:44.040";1;1;0;1;
"07.11.2018";"17:40:14.040";1;1;0;1;
"07.11.2018";"17:40:44.040";1;1;0;1;
"07.11.2018";"17:41:14.040";1;1;0;1;
"07.11.2018";"17:41:44.040";1;1;0;1;
"07.11.2018";"17:42:14.040";1;1;0;1;
"07.11.2018";"17:42:44.040";1;1;0;1;
"07.11.2018";"17:43:14.040";1;1;0;1;
"07.11.2018";"17:43:44.040";1;1;0;1;
"07.11.2018";"17:44:14.040";1;1;0;1;
"07.11.2018";"17:44:44.040";1;1;0;1;
"07.11.2018";"17:45:14.040";1;1;0;1;
"07.11.2018";"17:45:44.040";1;1;0;1;
"07.11.2018";"17:46:14.040";1;1;0;1;
"07.11.2018";"17:46:44.040";1;1;0;1;
"07.11.2018";"17:47:14.040";1;1;0;1;
"07.11.2018";"17:47:44.040";1;1;0;1;
"07.11.2018";"17:48:14.040";1;1;0;1;
"07.11.2018";"17:48:44.040";1;1;0;1;
"07.11.2018";"17:49:14.040";1;1;0;1;
"07.11.2018";"17:49:44.040";1;1;0;1;
"07.11.2018";"17:50:14.040";1;1;0;1;
"07.11.2018";"17:50:44.040";1;1;0;1;
"07.11.2018";"17:51:14.040";1;1;0;1;
"07.11.2018";"17:51:44.040";1;1;0;1;
"07.11.2018";"17:52:14.040";1;1;0;1;
"07.11.2018";"17:52:44.040";1;1;0;1;
"07.11.2018";"17:53:14.040";1;1;0;1;
"07.11.2018";"17:53:44.040";1;1;0;1;
"07.11.2018";"17:54:14.040";1;1;0;1;
"07.11.2018";"17:54:44.040";1;1;0;1;
"07.11.2018";"17:55:14.040";1;1;0;1;
"07.11.2018";"17:55:44.040";1;1;0;1;
"07.11.2018";"17:56:14.040";1;1;0;1;
"07.11.2018";"17:56:44.040";1;1;0;1;
"07.11.2018";"17:57:14.040";1;1;0;1;
"07.11.2018";"17:57:44.040";1;1;0;1;
"07.11.2018";"17:58:14.040";1;1;0;1;
"07.11.2018";"17:58:44.040";1;1;0;1;
"07.11.2018";"17:59:14.040";1;1;0;1;
"07.11.2018";"17:59:44.040";1;1;0;1;
"07.11.2018";"18:00:14.040";1;1;0;1;
"07.11.2018";"18:00:44.040";1;1;0;1;
"07.11.2018";"18:01:14.040";1;1;0;1;
"07.11.2018";"18:01:44.040";1;1;0;1;
"07.11.2018";"18:02:14.040";1;1;0;1;
"07.11.2018";"18:02:44.040";1;1;0;1;
"07.11.2018";"18:03:14.040";1;1;0;1;
"07.11.2018";"18:03:44.040";1;1;0;1;
"07.11.2018";"18:04:14.040";1;1;0;1;
"07.11.2018";"18:04:44.040";1;1;0;1;
"07.11.2018";"18:05:14.040";1;1;0;1;
"07.11.2018";"18:05:44.040";1;1;0;1;
"07.11.2018";"18:06:14.040";1;1;0;1;
"07.11.2018";"18:06:44.040";1;1;0;1;
"07.11.2018";"18:07:14.040";1;1;0;1;
"07.11.2018";"18:07:44.040";1;1;0;1;
"07.11.2018";"18:08:14.040";1;1;0;1;
"07.11.2018";"18:08:44.040";1;1;0;1;
"07.11.2018";"18:09:14.040";1;1;0;1;
"07.11.2018";"18:09:44.040";1;1;0;1;
"07.11.2018";"18:10:14.040";1;1;0;1;
"07.11.2018";"18:10:44.040";1;1;0;1;
"07.11.2018";"18:11:14.040";1;1;0;1;
"07.11.2018";"18:11:44.040";1;1;0;1;
"07.11.2018";"18:12:14.040";1;1;0;1;
"07.11.2018";"18:12:44.040";1;1;0;1;
"07.11.2018";"18:13:14.040";1;1;0;1;
"07.11.2018";"18:13:44.040";1;1;0;1;
"07.11.2018";"18:14:14.040";1;1;0;1;
"07.11.2018";"18:14:44.040";1;1;0;1;
"07.11.2018";"18:15:14.040";1;1;0;1;
"07.11.2018";"18:15:44.040";1;1;0;1;
"07.11.2018";"18:16:14.040";1;1;0;1;
"07.11.2018";"18:16:44.040";1;1;0;1;
"07.11.2018";"18:17:14.040";1;1;0;1;
"07.11.2018";"18:17:44.040";1;1;0;1;
"07.11.2018";"18:18:14.040";1;1;0;1;
"07.11.2018";"18:18:44.040";1;1;0;1;
"07.11.2018";"18:19:14.040";1;1;0;1;
"07.11.2018";"18:19:44.040";1;1;0;1;
"07.11.2018";"18:20:14.040";1;1;0;1;
"07.11.2018";"18:20:44.040";1;1;0;1;
"07.11.2018";"18:21:14.040";1;1;0;1;
"07.11.2018";"18:21:44.040";1;1;0;1;
"07.11.2018";"18:22:14.040";1;1;0;1;
"07.11.2018";"18:22:44.040";1;1;0;1;
"07.11.2018";"18:23:14.040";1;1;0;1;
"07.11.2018";"18:23:44.040";1;1;0;1;
"07.11.2018";"18:24:14.040";1;1;0;1;
"07.11.2018";"18:24:44.040";1;1;0;1;
"07.11.2018";"18:25:14.040";1;1;0;1;
"07.11.2018";"18:25:44.040";1;1;0;1;
"07.11.2018";"18:26:14.040";1;1;0;1;
"07.11.2018";"18:26:44.040";1;1;0;1;
"07.11.2018";"18:27:14.040";1;1;0;1;
"07.11.2018";"18:27:44.040";1;1;0;1;
"07.11.2018";"18:28:14.040";1;1;0;1;
"07.11.2018";"18:28:44.040";1;1;0;1;
"07.11.2018";"18:29:14.040";1;1;0;1;
"07.11.2018";"18:29:44.040";1;1;0;1;
"07.11.2018";"18:30:14.040";1;1;0;1;
"07.11.2018";"18:30:44.040";1;1;0;1;
"07.11.2018";"18:31:14.040";1;1;0;1;
"07.11.2018";"18:31:44.040";1;1;0;1;
"07.11.2018";"18:32:14.040";1;1;0;1;
"07.11.2018";"18:32:44.040";1;1;0;1;
"07.11.2018";"18:33:14.040";1;1;0;1;
"07.11.2018";"18:33:44.040";1;1;0;1;
"07.11.2018";"18:34:14.040";1;1;0;1;
"07.11.2018";"18:34:44.040";1;1;0;1;
"07.11.2018";"18:35:14.040";1;1;0;1;
"07.11.2018";"18:35:44.040";1;1;0;1;
"07.11.2018";"18:36:14.040";1;1;0;1;
"07.11.2018";"18:36:44.040";1;1;0;1;
"07.11.2018";"18:37:14.040";1;1;0;1;
"07.11.2018";"18:37:44.040";1;1;0;1;
"07.11.2018";"18:38:14.040";1;1;0;1;
"07.11.2018";"18:38:44.040";1;1;0;1;
"07.11.2018";"18:39:14.040";1;1;0;1;
"07.11.2018";"18:39:44.040";1;1;0;1;
"07.11.2018";"18:40:14.040";1;1;0;1;
"07.11.2018";"18:40:44.040";1;1;0;1;
"07.11.2018";"18:41:14.040";1;1;0;1;
"07.11.2018";"18:41:44.040";1;1;0;1;
"07.11.2018";"18:42:14.040";1;1;0;1;
"07.11.2018";"18:42:44.040";1;1;0;1;
"07.11.2018";"18:43:14.040";1;1;0;1;
"07.11.2018";"18:43:44.040";1;1;0;1;
"07.11.2018";"18:44:14.040";1;1;0;1;
"07.11.2018";"18:44:44.040";1;1;0;1;
"07.11.2018";"18:45:14.040";1;1;0;1;
"07.11.2018";"18:45:44.040";1;1;0;1;
"07.11.2018";"18:46:14.040";1;1;0;1;
"07.11.2018";"18:46:44.040";1;1;0;1;
"07.11.2018";"18:47:14.040";1;1;0;1;
"07.11.2018";"18:47:44.040";1;1;0;1;
"07.11.2018";"18:48:14.040";1;1;0;1;
"07.11.2018";"18:48:44.040";1;1;0;1;
"07.11.2018";"18:49:14.040";1;1;0;1;
"07.11.2018";"18:49:44.040";1;1;0;1;
"07.11.2018";"18:50:14.040";1;1;0;1;
"07.11.2018";"18:50:44.040";1;1;0;1;
"07.11.2018";"18:51:14.040";1;1;0;1;
"07.11.2018";"18:51:44.040";1;1;0;1;
"07.11.2018";"18:52:14.040";1;1;0;1;
"07.11.2018";"18:52:44.040";1;1;0;1;
"07.11.2018";"18:53:14.040";1;1;0;1;
"07.11.2018";"18:53:44.040";1;1;0;1;
"07.11.2018";"18:54:14.040";1;1;0;1;
"07.11.2018";"18:54:44.040";1;1;0;1;
"07.11.2018";"18:55:14.040";1;1;0;1;
"07.11.2018";"18:55:44.040";1;1;0;1;
"07.11.2018";"18:56:14.040";1;1;0;1;
"07.11.2018";"18:56:44.040";1;1;0;1;
"07.11.2018";"18:57:14.040";1;1;0;1;
"07.11.2018";"18:57:44.040";1;1;0;1;
"07.11.2018";"18:58:14.040";1;1;0;1;
"07.11.2018";"18:58:44.040";1;1;0;1;
"07.11.2018";"18:59:14.040";1;1;0;1;
"07.11.2018";"18:59:44.040";1;1;0;1;
"07.11.2018";"19:00:14.040";1;1;0;1;
"07.11.2018";"19:00:44.040";1;1;0;1;
"07.11.2018";"19:01:14.040";1;1;0;1;
"07.11.2018";"19:01:44.040";1;1;0;1;
"07.11.2018";"19:02:14.040";1;1;0;1;
"07.11.2018";"19:02:44.040";1;1;0;1;
"07.11.2018";"19:03:14.040";1;1;0;1;
"07.11.2018";"19:03:44.040";1;1;0;1;
"07.11.2018";"19:04:14.040";1;1;0;1;
"07.11.2018";"19:04:44.040";1;1;0;1;
"07.11.2018";"19:05:14.040";1;1;0;1;
